phi_ext,I_theory,I_noisy,errors
-5.651302605210422e-05,5.903382798973976e-05,5.899105780313805e-05,2e-07
-5.611222444889779e-05,5.915293107763564e-05,5.944991396764367e-05,2e-07
-5.5711422845691386e-05,5.926534753488854e-05,5.941814849525748e-05,2e-07
-5.5310621242484956e-05,5.936932785227197e-05,5.906868826581887e-05,2e-07
-5.490981963927855e-05,5.946325609654214e-05,5.952853648289234e-05,2e-07
-5.450901803607215e-05,5.95456754967767e-05,5.9589218038581054e-05,2e-07
-5.410821643286572e-05,5.961531151057521e-05,5.937133018254282e-05,2e-07
-5.370741482965932e-05,5.9671092004890175e-05,5.971721477499609e-05,2e-07
-5.3306613226452914e-05,5.971216423195209e-05,5.9432370074071434e-05,2e-07
-5.2905811623246484e-05,5.973790833149554e-05,5.9424876716106545e-05,2e-07
-5.250501002004008e-05,5.97479471454931e-05,5.954458679600002e-05,2e-07
-5.210420841683368e-05,5.974215218999537e-05,6.0175035928062045e-05,2e-07
-5.170340681362725e-05,5.972064568951832e-05,5.957222189030258e-05,2e-07
-5.1302605210420846e-05,5.968379864176604e-05,5.98137153666728e-05,2e-07
-5.0901803607214416e-05,5.963222494333302e-05,5.9394533839159185e-05,2e-07
-5.050100200400801e-05,5.956677166939667e-05,5.9464219885499117e-05,2e-07
-5.010020040080161e-05,5.948850566131036e-05,5.9443122492540653e-05,2e-07
-4.969939879759518e-05,5.939869663446619e-05,5.9474040324546484e-05,2e-07
-4.929859719438878e-05,5.929879707389198e-05,5.941335382964502e-05,2e-07
-4.8897795591182374e-05,5.9190419235916294e-05,5.9253108531462656e-05,2e-07
-4.8496993987975944e-05,5.9075309620045646e-05,5.929501660657973e-05,2e-07
-4.809619238476954e-05,5.895532131526557e-05,5.915877592060087e-05,2e-07
-4.769539078156311e-05,5.8832384658627245e-05,5.920837656543965e-05,2e-07
-4.729458917835671e-05,5.870847667070038e-05,5.887133629123922e-05,2e-07
-4.6893787575150305e-05,5.858558975185769e-05,5.8883948514114276e-05,2e-07
-4.6492985971943875e-05,5.8465700135032215e-05,5.860728500810263e-05,2e-07
-4.609218436873747e-05,5.8350736594467166e-05,5.811549462493845e-05,2e-07
-4.569138276553107e-05,5.824254990591607e-05,5.830318819680585e-05,2e-07
-4.529058116232464e-05,5.814288354186027e-05,5.8286816719192415e-05,2e-07
-4.488977955911824e-05,5.805334606573554e-05,5.777326074621359e-05,2e-07
-4.4488977955911834e-05,5.797538566228396e-05,5.816868690946235e-05,2e-07
-4.4088176352705404e-05,5.7910267207306946e-05,5.780738458370799e-05,2e-07
-4.3687374749499e-05,5.7859052239891737e-05,5.7984848126471755e-05,2e-07
-4.328657314629257e-05,5.782258215423017e-05,5.764695088307141e-05,2e-07
-4.288577154308617e-05,5.7801464877162255e-05,5.793493342667482e-05,2e-07
-4.2484969939879765e-05,5.779606524239292e-05,5.767258108571934e-05,2e-07
-4.2084168336673335e-05,5.7806499213793284e-05,5.789112951807239e-05,2e-07
-4.168336673346693e-05,5.7832632049253645e-05,5.771250822519739e-05,2e-07
-4.128256513026053e-05,5.787408043416107e-05,5.796250999582544e-05,2e-07
-4.08817635270541e-05,5.793021855072092e-05,5.782632975865615e-05,2e-07
-4.0480961923847696e-05,5.800018798702187e-05,5.8050400843819015e-05,2e-07
-4.0080160320641266e-05,5.8082911328945966e-05,5.820027827150159e-05,2e-07
-3.967935871743486e-05,5.817710921971434e-05,5.8355579932632427e-05,2e-07
-3.927855711422846e-05,5.8281320616946756e-05,5.8638844968853834e-05,2e-07
-3.887775551102203e-05,5.8393925926494936e-05,5.844348083842338e-05,2e-07
-3.847695390781563e-05,5.85131726467489e-05,5.860337341149555e-05,2e-07
-3.8076152304609225e-05,5.863720311737391e-05,5.8557238575624603e-05,2e-07
-3.7675350701402795e-05,5.876408393310395e-05,5.9106220935850865e-05,2e-07
-3.727454909819639e-05,5.889183655686842e-05,5.9035817670663755e-05,2e-07
-3.687374749498999e-05,5.901846864752409e-05,5.929572618499828e-05,2e-07
-3.647294589178356e-05,5.914200560615776e-05,5.91722327029345e-05,2e-07
-3.6072144288577156e-05,5.9260521841464434e-05,5.927915389760682e-05,2e-07
-3.5671342685370726e-05,5.937217125914511e-05,5.954107173835052e-05,2e-07
-3.527054108216432e-05,5.947521649257042e-05,5.9647862538264154e-05,2e-07
-3.486973947895792e-05,5.9568056411871434e-05,5.9492040648155725e-05,2e-07
-3.446893787575149e-05,5.964925147588692e-05,5.97298606171357e-05,2e-07
-3.406813627254509e-05,5.971754652555099e-05,5.983961070417138e-05,2e-07
-3.3667334669338684e-05,5.977189065781127e-05,5.9693849313305834e-05,2e-07
-3.3266533066132254e-05,5.981145386540404e-05,5.994542834779377e-05,2e-07
-3.286573146292585e-05,5.983564017901117e-05,5.992086535318882e-05,2e-07
-3.246492985971945e-05,5.984409710371098e-05,5.997909124692561e-05,2e-07
-3.206412825651302e-05,5.9836721200306846e-05,5.980601809849922e-05,2e-07
-3.1663326653306616e-05,5.9813659723161705e-05,5.9868988744063766e-05,2e-07
-3.1262525050100185e-05,5.9775308288603877e-05,5.972810727059236e-05,2e-07
-3.086172344689378e-05,5.972230461082303e-05,5.9607954085478665e-05,2e-07
-3.046092184368738e-05,5.965551840443947e-05,5.9559204734707564e-05,2e-07
-3.006012024048095e-05,5.9576037613630106e-05,5.932901037318413e-05,2e-07
-2.9659318637274547e-05,5.94851511858527e-05,5.9509789120558444e-05,2e-07
-2.9258517034068144e-05,5.9384328662927846e-05,5.932363408230016e-05,2e-07
-2.8857715430861714e-05,5.927519691262889e-05,5.940437599759863e-05,2e-07
-2.845691382765531e-05,5.915951436920428e-05,5.926072667163973e-05,2e-07
-2.805611222444888e-05,5.90391431907086e-05,5.897475688687954e-05,2e-07
-2.7655310621242478e-05,5.8916019773988995e-05,5.8756130502086484e-05,2e-07
-2.7254509018036075e-05,5.879212409419344e-05,5.88547661713139e-05,2e-07
-2.6853707414829645e-05,5.86694483542645e-05,5.8371765216780444e-05,2e-07
-2.6452905811623242e-05,5.854996544082996e-05,5.884401299324555e-05,2e-07
-2.605210420841684e-05,5.843559768593468e-05,5.8417841072212216e-05,2e-07
-2.565130260521041e-05,5.8328186429247556e-05,5.834133999336711e-05,2e-07
-2.5250501002004006e-05,5.8229462862683715e-05,5.846158598069664e-05,2e-07
-2.4849699398797603e-05,5.8141020619081046e-05,5.83462600756735e-05,2e-07
-2.4448897795591173e-05,5.806429053896117e-05,5.798547446771527e-05,2e-07
-2.404809619238477e-05,5.800051801490548e-05,5.823097335759957e-05,2e-07
-2.364729458917834e-05,5.79507432722761e-05,5.802286588710421e-05,2e-07
-2.3246492985971938e-05,5.7915784898510245e-05,5.812163726407182e-05,2e-07
-2.2845691382765535e-05,5.789622688178159e-05,5.807635210858292e-05,2e-07
-2.2444889779559105e-05,5.7892409364257296e-05,5.7977303123468435e-05,2e-07
-2.2044088176352702e-05,5.790442325635924e-05,5.812424017009623e-05,2e-07
-2.16432865731463e-05,5.793210879730785e-05,5.763509698703855e-05,2e-07
-2.124248496993987e-05,5.797505808474055e-05,5.757519342805678e-05,2e-07
-2.0841683366733466e-05,5.803262153334985e-05,5.801797601604085e-05,2e-07
-2.0440881763527063e-05,5.8103918160278346e-05,5.80597611105774e-05,2e-07
-2.0040080160320633e-05,5.818784953441259e-05,5.8220329998456785e-05,2e-07
-1.963927855711423e-05,5.828311716870582e-05,5.784986080100284e-05,2e-07
-1.92384769539078e-05,5.838824308014525e-05,5.835839376947815e-05,2e-07
-1.8837675350701397e-05,5.8501593191816564e-05,5.867170334788608e-05,2e-07
-1.8436873747494994e-05,5.86214032065293e-05,5.880764423104501e-05,2e-07
-1.8036072144288564e-05,5.874580654232043e-05,5.901460555060457e-05,2e-07
-1.763527054108216e-05,5.8872863887513135e-05,5.9008196038264406e-05,2e-07
-1.723446893787576e-05,5.900059390736442e-05,5.9021512682534924e-05,2e-07
-1.683366733466933e-05,5.9127004616092574e-05,5.917324124520566e-05,2e-07
-1.6432865731462926e-05,5.925012491755529e-05,5.941701132293902e-05,2e-07
-1.6032064128256496e-05,5.9368035815163564e-05,5.941174904571351e-05,2e-07
-1.5631262525050093e-05,5.947890079686238e-05,5.952472144711687e-05,2e-07
-1.523046092184369e-05,5.9580994914071e-05,5.9391743086596976e-05,2e-07
-1.482965931863726e-05,5.967273209414705e-05,5.969678778935529e-05,2e-07
-1.4428857715430857e-05,5.975269025392277e-05,5.953361997699425e-05,2e-07
-1.4028056112224454e-05,5.9819633816664827e-05,5.959116336719521e-05,2e-07
-1.3627254509018024e-05,5.9872533275932614e-05,5.964542336333648e-05,2e-07
-1.3226452905811621e-05,5.991058149656145e-05,6.024927877850763e-05,2e-07
-1.2825651302605218e-05,5.993320649466888e-05,5.991985214788835e-05,2e-07
-1.2424849699398788e-05,5.994008049432485e-05,6.0033191579057305e-05,2e-07
-1.2024048096192385e-05,5.993112511748556e-05,6.036213195574407e-05,2e-07
-1.1623246492985955e-05,5.9906512625014525e-05,6.023755066644045e-05,2e-07
-1.1222444889779552e-05,5.986666318914106e-05,6.007021169082807e-05,2e-07
-1.082164328657315e-05,5.981223824054319e-05,5.972448999573233e-05,2e-07
-1.042084168336672e-05,5.97441299953958e-05,5.9171540884140346e-05,2e-07
-1.0020040080160317e-05,5.966344732821115e-05,5.931181754905456e-05,2e-07
-9.619238476953914e-06,5.957149821415602e-05,5.971991907714684e-05,2e-07
-9.218436873747484e-06,5.9469769018854716e-05,5.9731424555014674e-05,2e-07
-8.81763527054108e-06,5.935990096359288e-05,5.9134510189717953e-05,2e-07
-8.41683366733465e-06,5.92436641385722e-05,5.937863959069458e-05,2e-07
-8.016032064128248e-06,5.912292947567772e-05,5.895192366492799e-05,2e-07
-7.615230460921845e-06,5.899963912454798e-05,5.9038720746608486e-05,2e-07
-7.214428857715415e-06,5.887577570098975e-05,5.914912233623449e-05,2e-07
-6.813627254509012e-06,5.875333089466639e-05,5.863349674543055e-05,2e-07
-6.412825651302609e-06,5.863427393310831e-05,5.843542780889142e-05,2e-07
-6.012024048096179e-06,5.85205204013843e-05,5.859457809969388e-05,2e-07
-5.611222444889776e-06,5.8413901911142346e-05,5.820042627735904e-05,2e-07
-5.210420841683373e-06,5.8316137099259526e-05,5.8169966406339954e-05,2e-07
-4.809619238476943e-06,5.822880441531452e-05,5.812853110280654e-05,2e-07
-4.40881763527054e-06,5.815331712875519e-05,5.827882716722444e-05,2e-07
-4.00801603206411e-06,5.8090900951491696e-05,5.805448711627168e-05,2e-07
-3.6072144288577075e-06,5.804257463023815e-05,5.8004361192785854e-05,2e-07
-3.2064128256513046e-06,5.800913381589415e-05,5.8161853244187125e-05,2e-07
-2.8056112224448745e-06,5.79911384653791e-05,5.8191503197634066e-05,2e-07
-2.4048096192384716e-06,5.798890397539415e-05,5.790313090586343e-05,2e-07
-2.0040080160320687e-06,5.800249618849848e-05,5.81310083096956e-05,2e-07
-1.6032064128256387e-06,5.803173035057228e-05,5.7863214930690383e-05,2e-07
-1.2024048096192358e-06,5.8076174036173884e-05,5.8066599014350433e-05,2e-07
-8.016032064128329e-07,5.813515399547141e-05,5.808381209690052e-05,2e-07
-4.008016032064029e-07,5.820776681433734e-05,5.8575850205815914e-05,2e-07
0.0,5.829289321881317e-05,5.812017964109974e-05,2e-07
