model,transparency,flux_phi0,critical_current_normalized,critical_current_zero_field
interpolation,0.99,-1.431431431431431,0.6203988909079007,2.8559244550352774
interpolation,0.99,-1.411411411411411,0.6193015003297755,2.8559244550352774
interpolation,0.99,-1.391391391391391,0.615688298824438,2.8559244550352774
interpolation,0.99,-1.3713713713713709,0.6094993534242601,2.8559244550352774
interpolation,0.99,-1.3513513513513509,0.6006810927611783,2.8559244550352774
interpolation,0.99,-1.3313313313313309,0.5891865409106424,2.8559244550352774
interpolation,0.99,-1.3113113113113108,0.5749755332397708,2.8559244550352774
interpolation,0.99,-1.2912912912912908,0.5580149134616971,2.8559244550352774
interpolation,0.99,-1.2712712712712708,0.5382787111536923,2.8559244550352774
interpolation,0.99,-1.2512512512512508,0.5157482990549184,2.8559244550352774
interpolation,0.99,-1.2312312312312308,0.4904125295204208,2.8559244550352774
interpolation,0.99,-1.2112112112112108,0.46226784957101263,2.8559244550352774
interpolation,0.99,-1.1911911911911908,0.4313183940438383,2.8559244550352774
interpolation,0.99,-1.1711711711711708,0.39757605641542604,2.8559244550352774
interpolation,0.99,-1.1511511511511507,0.36106053693773205,2.8559244550352774
interpolation,0.99,-1.1311311311311307,0.32179936779781554,2.8559244550352774
interpolation,0.99,-1.1111111111111107,0.27982791508315874,2.8559244550352774
interpolation,0.99,-1.0910910910910907,0.23518935740699104,2.8559244550352774
interpolation,0.99,-1.0710710710710707,0.18793464112110508,2.8559244550352774
interpolation,0.99,-1.0510510510510507,0.13812241211728063,2.8559244550352774
interpolation,0.99,-1.0310310310310307,0.08581892429235734,2.8559244550352774
interpolation,0.99,-1.0110110110110107,0.03109792482594038,2.8559244550352774
interpolation,0.99,-0.9909909909909906,0.025959483506515394,2.8559244550352774
interpolation,0.99,-0.9709709709709706,0.08526500268920463,2.8559244550352774
interpolation,0.99,-0.9509509509509506,0.1467233221213924,2.8559244550352774
interpolation,0.99,-0.9309309309309306,0.21023232313242682,2.8559244550352774
interpolation,0.99,-0.9109109109109106,0.275683304845481,2.8559244550352774
interpolation,0.99,-0.8908908908908906,0.3429612308100626,2.8559244550352774
interpolation,0.99,-0.8708708708708706,0.41194499575582966,2.8559244550352774
interpolation,0.99,-0.8508508508508505,0.48250771175464596,2.8559244550352774
interpolation,0.99,-0.8308308308308305,0.5545170130142432,2.8559244550352774
interpolation,0.99,-0.8108108108108105,0.6278353784656108,2.8559244550352774
interpolation,0.99,-0.7907907907907905,0.7023204712474612,2.8559244550352774
interpolation,0.99,-0.7707707707707705,0.7778254941350665,2.8559244550352774
interpolation,0.99,-0.7507507507507505,0.8541995599075699,2.8559244550352774
interpolation,0.99,-0.7307307307307305,0.9312880755977531,2.8559244550352774
interpolation,0.99,-0.7107107107107105,1.0089331395213794,2.8559244550352774
interpolation,0.99,-0.6906906906906904,1.0869739499397302,2.8559244550352774
interpolation,0.99,-0.6706706706706704,1.1652472241690235,2.8559244550352774
interpolation,0.99,-0.6506506506506504,1.2435876269141417,2.8559244550352774
interpolation,0.99,-0.6306306306306304,1.3218282065716676,2.8559244550352774
interpolation,0.99,-0.6106106106106104,1.3998008382186906,2.8559244550352774
interpolation,0.99,-0.5905905905905904,1.4773366719793584,2.8559244550352774
interpolation,0.99,-0.5705705705705704,1.5542665854407716,2.8559244550352774
interpolation,0.99,-0.5505505505505504,1.6304216387736092,2.8559244550352774
interpolation,0.99,-0.5305305305305303,1.7056335312009425,2.8559244550352774
interpolation,0.99,-0.5105105105105103,1.77973505745102,2.8559244550352774
interpolation,0.99,-0.4904904904904903,1.8525605628264994,2.8559244550352774
interpolation,0.99,-0.4704704704704703,1.9239463955235931,2.8559244550352774
interpolation,0.99,-0.4504504504504503,1.9937313548399833,2.8559244550352774
interpolation,0.99,-0.4304304304304303,2.0617571339200396,2.8559244550352774
interpolation,0.99,-0.41041041041041026,2.12786875569991,2.8559244550352774
interpolation,0.99,-0.39039039039039025,2.1919150007333132,2.8559244550352774
interpolation,0.99,-0.37037037037037024,2.253748825601401,2.8559244550352774
interpolation,0.99,-0.3503503503503502,2.3132277706366913,2.8559244550352774
interpolation,0.99,-0.3303303303303302,2.3702143557218176,2.8559244550352774
interpolation,0.99,-0.3103103103103102,2.42457646295854,2.8559244550352774
interpolation,0.99,-0.2902902902902902,2.476187705041057,2.8559244550352774
interpolation,0.99,-0.2702702702702702,2.5249277782099444,2.8559244550352774
interpolation,0.99,-0.25025025025025016,2.570682798709038,2.8559244550352774
interpolation,0.99,-0.23023023023023015,2.613345621716936,2.8559244550352774
interpolation,0.99,-0.21021021021021014,2.652816141777551,2.8559244550352774
interpolation,0.99,-0.19019019019019012,2.6890015738099917,2.8559244550352774
interpolation,0.99,-0.1701701701701701,2.721816713836887,2.8559244550352774
interpolation,0.99,-0.1501501501501501,2.75118417863188,2.8559244550352774
interpolation,0.99,-0.13013013013013008,2.7770346235512062,2.8559244550352774
interpolation,0.99,-0.11011011011011007,2.7993069378808246,2.8559244550352774
interpolation,0.99,-0.09009009009009006,2.817948417099311,2.8559244550352774
interpolation,0.99,-0.07007007007007005,2.8329149115273617,2.8559244550352774
interpolation,0.99,-0.05005005005005003,2.8441709509071553,2.8559244550352774
interpolation,0.99,-0.03003003003003002,2.8516898445286345,2.8559244550352774
interpolation,0.99,-0.010010010010010006,2.8554537565948905,2.8559244550352774
interpolation,0.99,0.010010010010010006,2.8554537565948905,2.8559244550352774
interpolation,0.99,0.03003003003003002,2.8516898445286345,2.8559244550352774
interpolation,0.99,0.05005005005005003,2.8441709509071553,2.8559244550352774
interpolation,0.99,0.07007007007007005,2.8329149115273617,2.8559244550352774
interpolation,0.99,0.09009009009009006,2.817948417099311,2.8559244550352774
interpolation,0.99,0.11011011011011007,2.7993069378808246,2.8559244550352774
interpolation,0.99,0.13013013013013008,2.7770346235512062,2.8559244550352774
interpolation,0.99,0.1501501501501501,2.75118417863188,2.8559244550352774
interpolation,0.99,0.1701701701701701,2.721816713836887,2.8559244550352774
interpolation,0.99,0.19019019019019012,2.6890015738099917,2.8559244550352774
interpolation,0.99,0.21021021021021014,2.652816141777551,2.8559244550352774
interpolation,0.99,0.23023023023023015,2.613345621716936,2.8559244550352774
interpolation,0.99,0.25025025025025016,2.570682798709038,2.8559244550352774
interpolation,0.99,0.2702702702702702,2.5249277782099444,2.8559244550352774
interpolation,0.99,0.2902902902902902,2.476187705041057,2.8559244550352774
interpolation,0.99,0.3103103103103102,2.42457646295854,2.8559244550352774
interpolation,0.99,0.3303303303303302,2.3702143557218176,2.8559244550352774
interpolation,0.99,0.3503503503503502,2.3132277706366913,2.8559244550352774
interpolation,0.99,0.37037037037037024,2.253748825601401,2.8559244550352774
interpolation,0.99,0.39039039039039025,2.1919150007333132,2.8559244550352774
interpolation,0.99,0.41041041041041026,2.12786875569991,2.8559244550352774
interpolation,0.99,0.4304304304304303,2.0617571339200396,2.8559244550352774
interpolation,0.99,0.4504504504504503,1.9937313548399833,2.8559244550352774
interpolation,0.99,0.4704704704704703,1.9239463955235931,2.8559244550352774
interpolation,0.99,0.4904904904904903,1.8525605628264994,2.8559244550352774
interpolation,0.99,0.5105105105105103,1.77973505745102,2.8559244550352774
interpolation,0.99,0.5305305305305303,1.7056335312009425,2.8559244550352774
interpolation,0.99,0.5505505505505504,1.6304216387736092,2.8559244550352774
interpolation,0.99,0.5705705705705704,1.5542665854407716,2.8559244550352774
interpolation,0.99,0.5905905905905904,1.4773366719793584,2.8559244550352774
interpolation,0.99,0.6106106106106104,1.3998008382186906,2.8559244550352774
interpolation,0.99,0.6306306306306304,1.3218282065716676,2.8559244550352774
interpolation,0.99,0.6506506506506504,1.2435876269141417,2.8559244550352774
interpolation,0.99,0.6706706706706704,1.1652472241690235,2.8559244550352774
interpolation,0.99,0.6906906906906904,1.0869739499397302,2.8559244550352774
interpolation,0.99,0.7107107107107105,1.0089331395213794,2.8559244550352774
interpolation,0.99,0.7307307307307305,0.9312880755977531,2.8559244550352774
interpolation,0.99,0.7507507507507505,0.8541995599075699,2.8559244550352774
interpolation,0.99,0.7707707707707705,0.7778254941350665,2.8559244550352774
interpolation,0.99,0.7907907907907905,0.7023204712474612,2.8559244550352774
interpolation,0.99,0.8108108108108105,0.6278353784656108,2.8559244550352774
interpolation,0.99,0.8308308308308305,0.5545170130142432,2.8559244550352774
interpolation,0.99,0.8508508508508505,0.48250771175464596,2.8559244550352774
interpolation,0.99,0.8708708708708706,0.41194499575582966,2.8559244550352774
interpolation,0.99,0.8908908908908906,0.3429612308100626,2.8559244550352774
interpolation,0.99,0.9109109109109106,0.275683304845481,2.8559244550352774
interpolation,0.99,0.9309309309309306,0.21023232313242682,2.8559244550352774
interpolation,0.99,0.9509509509509506,0.1467233221213924,2.8559244550352774
interpolation,0.99,0.9709709709709706,0.08526500268920463,2.8559244550352774
interpolation,0.99,0.9909909909909906,0.025959483506515394,2.8559244550352774
interpolation,0.99,1.0110110110110107,0.03109792482594038,2.8559244550352774
interpolation,0.99,1.0310310310310307,0.08581892429235734,2.8559244550352774
interpolation,0.99,1.0510510510510507,0.13812241211728063,2.8559244550352774
interpolation,0.99,1.0710710710710707,0.18793464112110508,2.8559244550352774
interpolation,0.99,1.0910910910910907,0.23518935740699104,2.8559244550352774
interpolation,0.99,1.1111111111111107,0.27982791508315874,2.8559244550352774
interpolation,0.99,1.1311311311311307,0.32179936779781554,2.8559244550352774
interpolation,0.99,1.1511511511511507,0.36106053693773205,2.8559244550352774
interpolation,0.99,1.1711711711711708,0.39757605641542604,2.8559244550352774
interpolation,0.99,1.1911911911911908,0.4313183940438383,2.8559244550352774
interpolation,0.99,1.2112112112112108,0.46226784957101263,2.8559244550352774
interpolation,0.99,1.2312312312312308,0.4904125295204208,2.8559244550352774
interpolation,0.99,1.2512512512512508,0.5157482990549184,2.8559244550352774
interpolation,0.99,1.2712712712712708,0.5382787111536923,2.8559244550352774
interpolation,0.99,1.2912912912912908,0.5580149134616971,2.8559244550352774
interpolation,0.99,1.3113113113113108,0.5749755332397708,2.8559244550352774
interpolation,0.99,1.3313313313313309,0.5891865409106424,2.8559244550352774
interpolation,0.99,1.3513513513513509,0.6006810927611783,2.8559244550352774
interpolation,0.99,1.3713713713713709,0.6094993534242601,2.8559244550352774
interpolation,0.99,1.391391391391391,0.615688298824438,2.8559244550352774
interpolation,0.99,1.411411411411411,0.6193015003297755,2.8559244550352774
interpolation,0.99,1.431431431431431,0.6203988909079007,2.8559244550352774
interpolation,0.99,1.451451451451451,0.6190465141370459,2.8559244550352774
interpolation,0.99,1.471471471471471,0.6153162569726203,2.8559244550352774
interpolation,0.99,1.491491491491491,0.6092855672164641,2.8559244550352774
interpolation,0.99,1.511511511511511,0.6010371566792506,2.8559244550352774
interpolation,0.99,1.531531531531531,0.5906586910663808,2.8559244550352774
interpolation,0.99,1.551551551551551,0.5782424676540654,2.8559244550352774
interpolation,0.99,1.571571571571571,0.5638850818549752,2.8559244550352774
interpolation,0.99,1.591591591591591,0.5476870838017955,2.8559244550352774
interpolation,0.99,1.611611611611611,0.5297526261021454,2.8559244550352774
interpolation,0.99,1.631631631631631,0.5101891039395604,2.8559244550352774
interpolation,0.99,1.651651651651651,0.489106788712537,2.8559244550352774
interpolation,0.99,1.671671671671671,0.46661845641693456,2.8559244550352774
interpolation,0.99,1.691691691691691,0.4428390119863462,2.8559244550352774
interpolation,0.99,1.711711711711711,0.4178851108103155,2.8559244550352774
interpolation,0.99,1.7317317317317311,0.3918747786515258,2.8559244550352774
interpolation,0.99,1.7517517517517511,0.3649270311803447,2.8559244550352774
interpolation,0.99,1.7717717717717711,0.33716149433834763,2.8559244550352774
interpolation,0.99,1.7917917917917912,0.3086980267317807,2.8559244550352774
interpolation,0.99,1.8118118118118112,0.27965634524134236,2.8559244550352774
interpolation,0.99,1.8318318318318312,0.2501556550162716,2.8559244550352774
interpolation,0.99,1.8518518518518512,0.2203142849986085,2.8559244550352774
interpolation,0.99,1.8718718718718712,0.19024933009770048,2.8559244550352774
interpolation,0.99,1.8918918918918912,0.16007630110569468,2.8559244550352774
interpolation,0.99,1.9119119119119112,0.1299087834120098,2.8559244550352774
interpolation,0.99,1.9319319319319312,0.09985810553870018,2.8559244550352774
interpolation,0.99,1.9519519519519513,0.07003301847938981,2.8559244550352774
interpolation,0.99,1.9719719719719713,0.040539386782212035,2.8559244550352774
interpolation,0.99,1.9919919919919913,0.011479892272045137,2.8559244550352774
interpolation,0.99,2.0120120120120113,0.017046248740463267,2.8559244550352774
interpolation,0.99,2.0320320320320313,0.0449435539659514,2.8559244550352774
interpolation,0.99,2.0520520520520513,0.0721205286150341,2.8559244550352774
interpolation,0.99,2.0720720720720713,0.0984899031590179,2.8559244550352774
interpolation,0.99,2.0920920920920913,0.12396885473984182,2.8559244550352774
interpolation,0.99,2.1121121121121114,0.1484792116550029,2.8559244550352774
interpolation,0.99,2.1321321321321314,0.17194764040332366,2.8559244550352774
interpolation,0.99,2.1521521521521514,0.19430581483888554,2.8559244550352774
interpolation,0.99,2.1721721721721714,0.21549056704301095,2.8559244550352774
interpolation,0.99,2.1921921921921914,0.23544401958766914,2.8559244550352774
interpolation,0.99,2.2122122122122114,0.25411369892785446,2.8559244550352774
interpolation,0.99,2.2322322322322314,0.2714526297251181,2.8559244550352774
interpolation,0.99,2.2522522522522515,0.287419409969331,2.8559244550352774
interpolation,0.99,2.2722722722722715,0.30197826683066914,2.8559244550352774
interpolation,0.99,2.2922922922922915,0.3150990932385261,2.8559244550352774
interpolation,0.99,2.3123123123123115,0.3267574652483778,2.8559244550352774
interpolation,0.99,2.3323323323323315,0.33693464032129566,2.8559244550352774
interpolation,0.99,2.3523523523523515,0.3456175367036493,2.8559244550352774
interpolation,0.99,2.3723723723723715,0.35279869415633275,2.8559244550352774
interpolation,0.99,2.3923923923923915,0.35847621634337967,2.8559244550352774
interpolation,0.99,2.4124124124124116,0.3626536952489249,2.8559244550352774
interpolation,0.99,2.4324324324324316,0.3653401180489059,2.8559244550352774
interpolation,0.99,2.4524524524524516,0.36654975691950803,2.8559244550352774
interpolation,0.99,2.4724724724724716,0.3663020423179535,2.8559244550352774
interpolation,0.99,2.4924924924924916,0.3646214203226541,2.8559244550352774
interpolation,0.99,2.5125125125125116,0.3615371946688162,2.8559244550352774
interpolation,0.99,2.5325325325325316,0.3570833541621608,2.8559244550352774
interpolation,0.99,2.5525525525525516,0.3512983861973521,2.8559244550352774
interpolation,0.99,2.5725725725725717,0.3442250771488795,2.8559244550352774
interpolation,0.99,2.5925925925925917,0.3359103004403881,2.8559244550352774
interpolation,0.99,2.6126126126126117,0.32640479313368453,2.8559244550352774
interpolation,0.99,2.6326326326326317,0.31576292191076405,2.8559244550352774
interpolation,0.99,2.6526526526526517,0.3040424393511029,2.8559244550352774
interpolation,0.99,2.6726726726726717,0.29130423143207657,2.8559244550352774
interpolation,0.99,2.6926926926926917,0.27761205720262355,2.8559244550352774
interpolation,0.99,2.7127127127127117,0.2630322815991062,2.8559244550352774
interpolation,0.99,2.7327327327327318,0.24763360238770715,2.8559244550352774
interpolation,0.99,2.7527527527527518,0.23148677222959727,2.8559244550352774
interpolation,0.99,2.772772772772772,0.21466431687347673,2.8559244550352774
interpolation,0.99,2.792792792792792,0.19724025048496996,2.8559244550352774
interpolation,0.99,2.812812812812812,0.17928978912370538,2.8559244550352774
interpolation,0.99,2.8328328328328336,0.16088906337675504,2.8559244550352774
interpolation,0.99,2.8528528528528536,0.14211483115152748,2.8559244550352774
interpolation,0.99,2.8728728728728736,0.12304419162212908,2.8559244550352774
interpolation,0.99,2.8928928928928936,0.10375430131087153,2.8559244550352774
interpolation,0.99,2.9129129129129137,0.08432209327082152,2.8559244550352774
interpolation,0.99,2.9329329329329337,0.06482400031638899,2.8559244550352774
interpolation,0.99,2.9529529529529537,0.045335683226853676,2.8559244550352774
interpolation,0.99,2.9729729729729737,0.02593176482257645,2.8559244550352774
interpolation,0.99,2.9929929929929937,0.006685570785578608,2.8559244550352774
interpolation,0.99,3.0130130130130137,0.012331121934733074,2.8559244550352774
interpolation,0.99,3.0330330330330337,0.031048328323535872,2.8559244550352774
interpolation,0.99,3.0530530530530537,0.049398089339249204,2.8559244550352774
interpolation,0.99,3.0730730730730738,0.06731469605646587,2.8559244550352774
interpolation,0.99,3.0930930930930938,0.08473490322161667,2.8559244550352774
interpolation,0.99,3.113113113113114,0.10159813157278935,2.8559244550352774
interpolation,0.99,3.133133133133134,0.11784665832004838,2.8559244550352774
interpolation,0.99,3.153153153153154,0.13342579522932013,2.8559244550352774
interpolation,0.99,3.173173173173174,0.1482840538011989,2.8559244550352774
interpolation,0.99,3.193193193193194,0.16237329708577655,2.8559244550352774
interpolation,0.99,3.213213213213214,0.1756488777255575,2.8559244550352774
interpolation,0.99,3.233233233233234,0.1880697618705648,2.8559244550352774
interpolation,0.99,3.253253253253254,0.19959863866261693,2.8559244550352774
interpolation,0.99,3.273273273273274,0.21020201503932107,2.8559244550352774
interpolation,0.99,3.293293293293294,0.21985029566237443,2.8559244550352774
interpolation,0.99,3.313313313313314,0.22851784782908016,2.8559244550352774
interpolation,0.99,3.333333333333334,0.23618305128040265,2.8559244550352774
interpolation,0.99,3.353353353353354,0.2428283328732069,2.8559244550352774
interpolation,0.99,3.373373373373374,0.24844018613833962,2.8559244550352774
interpolation,0.99,3.393393393393394,0.253009175799753,2.8559244550352774
interpolation,0.99,3.413413413413414,0.2565299273827468,2.8559244550352774
interpolation,0.99,3.433433433433434,0.2590011020914205,2.8559244550352774
interpolation,0.99,3.453453453453454,0.2604253571864205,2.8559244550352774
interpolation,0.99,3.473473473473474,0.2608092921438578,2.8559244550352774
interpolation,0.99,3.493493493493494,0.26016338092468466,2.8559244550352774
interpolation,0.99,3.513513513513514,0.2585018907307007,2.8559244550352774
interpolation,0.99,3.533533533533534,0.25584278766855,2.8559244550352774
interpolation,0.99,3.553553553553554,0.2522076297864184,2.8559244550352774
interpolation,0.99,3.573573573573574,0.24762144798950622,2.8559244550352774
interpolation,0.99,3.593593593593594,0.2421126153796036,2.8559244550352774
interpolation,0.99,3.613613613613614,0.23571270560109905,2.8559244550352774
interpolation,0.99,3.633633633633634,0.2284563408103996,2.8559244550352774
interpolation,0.99,3.653653653653654,0.22038102991792455,2.8559244550352774
interpolation,0.99,3.673673673673674,0.21152699778144057,2.8559244550352774
interpolation,0.99,3.693693693693694,0.2019370060564711,2.8559244550352774
interpolation,0.99,3.713713713713714,0.19165616643373726,2.8559244550352774
interpolation,0.99,3.733733733733734,0.18073174701500686,2.8559244550352774
interpolation,0.99,3.753753753753754,0.16921297259729487,2.8559244550352774
interpolation,0.99,3.773773773773774,0.15715081965101851,2.8559244550352774
interpolation,0.99,3.7937937937937942,0.14459780679041323,2.8559244550352774
interpolation,0.99,3.8138138138138142,0.13160778154426553,2.8559244550352774
interpolation,0.99,3.8338338338338342,0.11823570424177823,2.8559244550352774
interpolation,0.99,3.8538538538538543,0.10453742983214137,2.8559244550352774
interpolation,0.99,3.8738738738738743,0.09056948845717876,2.8559244550352774
interpolation,0.99,3.8938938938938943,0.07638886559425132,2.8559244550352774
interpolation,0.99,3.9139139139139143,0.0620527825814889,2.8559244550352774
interpolation,0.99,3.9339339339339343,0.04761847832939123,2.8559244550352774
interpolation,0.99,3.9539539539539543,0.03314299301197895,2.8559244550352774
interpolation,0.99,3.9739739739739743,0.018682954517012518,2.8559244550352774
interpolation,0.99,3.9939939939939944,0.004294368418397257,2.8559244550352774
interpolation,0.99,4.014014014014014,0.009967587785133574,2.8559244550352774
interpolation,0.99,4.034034034034034,0.02404876544256349,2.8559244550352774
interpolation,0.99,4.054054054054054,0.037896239835946754,2.8559244550352774
interpolation,0.99,4.074074074074074,0.05145849890656909,2.8559244550352774
interpolation,0.99,4.094094094094094,0.06468562497859094,2.8559244550352774
interpolation,0.99,4.114114114114114,0.07752946886767031,2.8559244550352774
interpolation,0.99,4.134134134134134,0.08994381579486777,2.8559244550352774
interpolation,0.99,4.1541541541541545,0.10188454256082775,2.8559244550352774
interpolation,0.99,4.1741741741741745,0.11330976547166546,2.8559244550352774
interpolation,0.99,4.1941941941941945,0.12417997854599591,2.8559244550352774
interpolation,0.99,4.2142142142142145,0.13445818157200307,2.8559244550352774
interpolation,0.99,4.2342342342342345,0.14410999762420468,2.8559244550352774
interpolation,0.99,4.2542542542542545,0.15310377969144,2.8559244550352774
interpolation,0.99,4.2742742742742745,0.16141070611047084,2.8559244550352774
interpolation,0.99,4.2942942942942945,0.16900486454324343,2.8559244550352774
interpolation,0.99,4.314314314314315,0.1758633242801784,2.8559244550352774
interpolation,0.99,4.334334334334335,0.1819661966966375,2.8559244550352774
interpolation,0.99,4.354354354354355,0.18729668373482003,2.8559244550352774
interpolation,0.99,4.374374374374375,0.1918411143285954,2.8559244550352774
interpolation,0.99,4.394394394394395,0.1955889687339991,2.8559244550352774
interpolation,0.99,4.414414414414415,0.1985328907731652,2.8559244550352774
interpolation,0.99,4.434434434434435,0.2006686880441621,2.8559244550352774
interpolation,0.99,4.454454454454455,0.2019953201933789,2.8559244550352774
interpolation,0.99,4.474474474474475,0.20251487539062185,2.8559244550352774
interpolation,0.99,4.494494494494495,0.20223253518977302,2.8559244550352774
interpolation,0.99,4.514514514514515,0.20115652799957207,2.8559244550352774
interpolation,0.99,4.534534534534535,0.19929807142967637,2.8559244550352774
interpolation,0.99,4.554554554554555,0.1966713038164809,2.8559244550352774
interpolation,0.99,4.574574574574575,0.19329320527110605,2.8559244550352774
interpolation,0.99,4.594594594594595,0.1891835086283592,2.8559244550352774
interpolation,0.99,4.614614614614615,0.18436460071021846,2.8559244550352774
interpolation,0.99,4.634634634634635,0.17886141435035702,2.8559244550352774
interpolation,0.99,4.654654654654655,0.17270131165731661,2.8559244550352774
interpolation,0.99,4.674674674674675,0.1659139590230473,2.8559244550352774
interpolation,0.99,4.694694694694695,0.15853119441055388,2.8559244550352774
interpolation,0.99,4.714714714714715,0.15058688747925697,2.8559244550352774
interpolation,0.99,4.734734734734735,0.142116793129299,2.8559244550352774
interpolation,0.99,4.754754754754755,0.13315839906633078,2.8559244550352774
interpolation,0.99,4.774774774774775,0.12375076800625692,2.8559244550352774
interpolation,0.99,4.794794794794795,0.11393437515493823,2.8559244550352774
interpolation,0.99,4.814814814814815,0.10375094161089206,2.8559244550352774
interpolation,0.99,4.834834834834835,0.09324326434959428,2.8559244550352774
interpolation,0.99,4.854854854854855,0.0824550434560235,2.8559244550352774
interpolation,0.99,4.874874874874875,0.0714307072775797,2.8559244550352774
interpolation,0.99,4.894894894894895,0.06021523617248267,2.8559244550352774
interpolation,0.99,4.914914914914915,0.04885398552918503,2.8559244550352774
interpolation,0.99,4.934934934934935,0.03739250873023887,2.8559244550352774
interpolation,0.99,4.954954954954955,0.025876380729482538,2.8559244550352774
interpolation,0.99,4.974974974974975,0.014351022904360487,2.8559244550352774
interpolation,0.99,4.994994994994995,0.0028615298357325515,2.8559244550352774
interpolation,0.99,5.015015015015015,0.008547501344318191,2.8559244550352774
interpolation,0.99,5.035035035035035,0.019832138410307815,2.8559244550352774
interpolation,0.99,5.055055055055055,0.030949277696824703,2.8559244550352774
interpolation,0.99,5.075075075075075,0.04185680335624377,2.8559244550352774
interpolation,0.99,5.095095095095095,0.05251374164991112,2.8559244550352774
interpolation,0.99,5.115115115115115,0.06288040972467411,2.8559244550352774
interpolation,0.99,5.135135135135135,0.07291855835118573,2.8559244550352774
interpolation,0.99,5.155155155155155,0.0825915081267449,2.8559244550352774
interpolation,0.99,5.175175175175175,0.09186427867347122,2.8559244550352774
interpolation,0.99,5.195195195195195,0.10070371039221826,2.8559244550352774
interpolation,0.99,5.215215215215215,0.10907857836367724,2.8559244550352774
interpolation,0.99,5.235235235235235,0.11695969802052565,2.8559244550352774
interpolation,0.99,5.255255255255255,0.12432002224804466,2.8559244550352774
interpolation,0.99,5.275275275275275,0.13113472960529068,2.8559244550352774
interpolation,0.99,5.295295295295295,0.13738130339448726,2.8559244550352774
interpolation,0.99,5.315315315315315,0.1430396013426813,2.8559244550352774
interpolation,0.99,5.335335335335335,0.14809191569672836,2.8559244550352774
interpolation,0.99,5.355355355355355,0.15252302357022118,2.8559244550352774
interpolation,0.99,5.375375375375375,0.15632022741886514,2.8559244550352774
interpolation,0.99,5.395395395395395,0.15947338555893803,2.8559244550352774
interpolation,0.99,5.415415415415415,0.1619749326816707,2.8559244550352774
interpolation,0.99,5.435435435435435,0.16381989035452485,2.8559244550352774
interpolation,0.99,5.455455455455455,0.16500586753827026,2.8559244550352774
interpolation,0.99,5.475475475475475,0.16553305118635056,2.8559244550352774
interpolation,0.99,5.495495495495495,0.16540418703011447,2.8559244550352774
interpolation,0.99,5.515515515515515,0.16462455068996462,2.8559244550352774
interpolation,0.99,5.535535535535535,0.1632019092881867,2.8559244550352774
interpolation,0.99,5.555555555555555,0.16114647377405245,2.8559244550352774
interpolation,0.99,5.575575575575575,0.15847084220560453,2.8559244550352774
interpolation,0.99,5.595595595595595,0.1551899342652196,2.8559244550352774
interpolation,0.99,5.615615615615615,0.15132091731747793,2.8559244550352774
interpolation,0.99,5.635635635635635,0.14688312434795034,2.8559244550352774
interpolation,0.99,5.655655655655655,0.1418979641501248,2.8559244550352774
interpolation,0.99,5.675675675675675,0.13638882415474723,2.8559244550352774
interpolation,0.99,5.6956956956956954,0.13038096632124632,2.8559244550352774
interpolation,0.99,5.7157157157157155,0.12390141653457222,2.8559244550352774
interpolation,0.99,5.7357357357357355,0.1169788479726054,2.8559244550352774
interpolation,0.99,5.7557557557557555,0.10964345892924592,2.8559244550352774
interpolation,0.99,5.7757757757757755,0.10192684559627642,2.8559244550352774
interpolation,0.99,5.7957957957957955,0.09386187032307197,2.8559244550352774
interpolation,0.99,5.8158158158158155,0.08548252588714274,2.8559244550352774
interpolation,0.99,5.8358358358358355,0.07682379632032271,2.8559244550352774
interpolation,0.99,5.8558558558558556,0.06792151484508364,2.8559244550352774
interpolation,0.99,5.875875875875876,0.05881221948299603,2.8559244550352774
interpolation,0.99,5.895895895895896,0.04953300690270179,2.8559244550352774
interpolation,0.99,5.915915915915916,0.0401213850779383,2.8559244550352774
interpolation,0.99,5.935935935935936,0.03061512532714454,2.8559244550352774
interpolation,0.99,5.955955955955956,0.021052114304995886,2.8559244550352774
interpolation,0.99,5.975975975975976,0.011470206512889916,2.8559244550352774
interpolation,0.99,5.995995995995996,0.0019070778899212004,2.8559244550352774
interpolation,0.99,6.016016016016017,0.007599918961661574,2.8559244550352774
interpolation,0.99,6.0360360360360374,0.017013897372150037,2.8559244550352774
interpolation,0.99,6.0560560560560575,0.026298576488492237,2.8559244550352774
interpolation,0.99,6.0760760760760775,0.03541841792766454,2.8559244550352774
interpolation,0.99,6.0960960960960975,0.04433875869562588,2.8559244550352774
interpolation,0.99,6.1161161161161175,0.053025939885465306,2.8559244550352774
interpolation,0.99,6.1361361361361375,0.06144743068739929,2.8559244550352774
interpolation,0.99,6.1561561561561575,0.06957194726398509,2.8559244550352774
interpolation,0.99,6.1761761761761775,0.07736956606619041,2.8559244550352774
interpolation,0.99,6.1961961961961975,0.08481183118974381,2.8559244550352774
interpolation,0.99,6.216216216216218,0.09187185539632814,2.8559244550352774
interpolation,0.99,6.236236236236238,0.09852441445062403,2.8559244550352774
interpolation,0.99,6.256256256256258,0.10474603445182015,2.8559244550352774
interpolation,0.99,6.276276276276278,0.11051507186688482,2.8559244550352774
interpolation,0.99,6.296296296296298,0.11581178600251223,2.8559244550352774
interpolation,0.99,6.316316316316318,0.1206184036831276,2.8559244550352774
interpolation,0.99,6.336336336336338,0.12491917593349279,2.8559244550352774
interpolation,0.99,6.356356356356358,0.1287004264962222,2.8559244550352774
interpolation,0.99,6.376376376376378,0.1319505920467425,2.8559244550352774
